date,state,district,market,commodity,min_price,max_price,modal_price,arrival_quantity,temperature_max,temperature_min,precipitation,rain,latitude,longitude,year,msp_price,month,day_of_year,month_sin,month_cos,price_lag_1,price_lag_7,price_lag_14,price_lag_30,temp_max_lag_30,temp_max_lag_90,price_volatility_7d,price_volatility_30d,rain_cum_30d,rain_cum_90d,price_to_msp_ratio,near_msp_floor
2025-08-18,Telangana,Nalgonda,Nalgonda Mandi,Rice,1849.15,2002.55,1926.85,34.45,29.45,24.1,22.5,22.5,17.0577,79.2684,2025,2425,8,230,-0.8660254037844385,-0.5000000000000004,2115.24,2144.5,2028.58,1980.13,33.45,34.35,97.41890263432543,105.67684649684253,246.3999994,391.69999939,0.7945773195876288,1
2025-08-19,Telangana,Nalgonda,Nalgonda Mandi,Rice,1960.08,2179.54,2068.55,30.96,30.15,24.0,3.5999994,3.5999994,17.0577,79.2684,2025,2425,8,231,-0.8660254037844385,-0.5000000000000004,1926.85,2044.87,2022.75,1915.4,33.95,31.75,97.51209429262254,104.36360559815986,238.39999880000002,373.49999779,0.8530103092783506,1
2025-08-20,Telangana,Nalgonda,Nalgonda Mandi,Rice,2020.11,2277.02,2163.92,21.92,30.8,24.85,1.7,1.7,17.0577,79.2684,2025,2425,8,232,-0.8660254037844385,-0.5000000000000004,2068.55,1981.83,1837.96,2201.45,34.05,33.7,98.67800290410588,102.32660362611065,230.6999988,373.29999778999996,0.8923381443298969,1
2025-08-21,Telangana,Nalgonda,Nalgonda Mandi,Rice,1891.59,2120.67,2024.25,52.43,32.1,25.15,0.2,0.2,17.0577,79.2684,2025,2425,8,233,-0.8660254037844385,-0.5000000000000004,2163.92,2185.68,2076.83,1897.96,33.0,35.9,88.8099471584444,99.7233260881924,224.6999988,373.39999779000004,0.8347422680412371,1
2025-08-22,Telangana,Nalgonda,Nalgonda Mandi,Rice,1838.07,2071.21,1970.25,78.59,31.8,25.9,0.0,0.0,17.0577,79.2684,2025,2425,8,234,-0.8660254037844385,-0.5000000000000004,2024.25,2142.08,2032.18,2069.1,31.35,34.15,85.72947253952306,99.80119936855615,214.1999998,372.19999779,0.8124742268041237,1
2025-08-23,Telangana,Nalgonda,Nalgonda Mandi,Rice,1940.32,2146.26,2072.97,83.55,32.6,25.35,0.0,0.0,17.0577,79.2684,2025,2425,8,235,-0.8660254037844385,-0.5000000000000004,1970.25,1972.47,2039.27,1994.24,29.1,34.7,81.94075144651202,100.12672044584988,207.4999995,361.19999679,0.8548329896907215,1
2025-08-24,Telangana,Nalgonda,Nalgonda Mandi,Rice,1837.28,2009.98,1951.89,92.83,32.3,25.3,0.4,0.4,17.0577,79.2684,2025,2425,8,236,-0.8660254037844385,-0.5000000000000004,2072.97,2115.24,2003.52,1900.02,28.65,31.5,83.13761159610533,98.36341322905058,185.9000035,361.59999679,0.8049030927835052,1
2025-08-25,Telangana,Nalgonda,Nalgonda Mandi,Rice,1980.95,2167.16,2111.93,59.29,32.5,25.35,0.0,0.0,17.0577,79.2684,2025,2425,8,237,-0.8660254037844385,-0.5000000000000004,1951.89,1926.85,2144.5,2098.81,27.6,35.5,75.61576507958794,98.73293189670575,162.0000035,360.59999669,0.8708989690721649,1
2025-08-26,Telangana,Nalgonda,Nalgonda Mandi,Rice,1999.16,2161.17,2098.74,72.42,29.75,24.65,16.300001,16.300001,17.0577,79.2684,2025,2425,8,238,-0.8660254037844385,-0.5000000000000004,2111.93,2068.55,2044.87,2051.59,32.65,31.1,77.55541425943363,99.54116117431538,177.9000045,376.49999769,0.8654597938144329,1
2025-08-27,Telangana,Nalgonda,Nalgonda Mandi,Rice,1953.86,2074.56,2024.05,63.56,28.05,23.9,26.500002,26.500002,17.0577,79.2684,2025,2425,8,239,-0.8660254037844385,-0.5000000000000004,2098.74,2163.92,1981.83,1946.72,32.75,31.65,61.57144216661043,98.39409252428806,204.4000065,402.99999969,0.834659793814433,1
2025-08-28,Telangana,Nalgonda,Nalgonda Mandi,Rice,1693.01,1966.62,1829.35,62.48,29.65,23.45,7.6000004,7.6000004,17.0577,79.2684,2025,2425,8,240,-0.8660254037844385,-0.5000000000000004,2024.05,2024.25,2185.68,2218.1,32.7,35.45,100.00139029986002,98.26355651260411,211.8000069,410.30000009,0.7543711340206185,1
2025-08-29,Telangana,Nalgonda,Nalgonda Mandi,Rice,1992.52,2164.7,2072.0,45.45,31.5,23.85,0.2,0.2,17.0577,79.2684,2025,2425,8,241,-0.8660254037844385,-0.5000000000000004,1829.35,1970.25,2142.08,2060.39,31.6,36.7,100.91345285276283,98.46588930579769,209.90000680000003,405.80000008999997,0.8544329896907217,1
2025-08-30,Telangana,Nalgonda,Nalgonda Mandi,Rice,1952.21,2230.62,2091.12,48.91,32.9,24.4,0.2,0.2,17.0577,79.2684,2025,2425,8,242,-0.8660254037844385,-0.5000000000000004,2072.0,2072.97,1972.47,1888.64,32.95,36.9,102.63023104236703,96.30282091092813,209.3000067,405.90000009,0.8623175257731959,1
2025-08-31,Telangana,Nalgonda,Nalgonda Mandi,Rice,2006.72,2150.85,2069.52,56.96,30.2,24.95,17.8,17.8,17.0577,79.2684,2025,2425,8,243,-0.8660254037844385,-0.5000000000000004,2091.12,1951.89,2115.24,1814.06,33.1,35.9,98.08239150739328,88.09647047609131,226.9000067,422.90000009,0.8534103092783505,1
2025-09-01,Telangana,Nalgonda,Nalgonda Mandi,Rice,1951.75,2222.03,2079.88,25.3,30.45,24.5,11.200001,11.200001,17.0577,79.2684,2025,2425,9,244,-1.0,-1.8369701987210297e-16,2069.52,2111.93,1926.85,1907.17,32.95,35.7,94.99446938788482,85.25925057101452,237.70000770000001,433.10000109,0.8576824742268042,1
2025-09-02,Telangana,Nalgonda,Nalgonda Mandi,Rice,1787.87,2066.52,1918.96,78.14,28.25,24.9,12.300001,12.300001,17.0577,79.2684,2025,2425,9,245,-1.0,-1.8369701987210297e-16,2079.88,2098.74,2068.55,1947.88,33.2,36.35,99.94896628732553,86.46477401729605,244.60000870000002,445.40000209,0.7913237113402062,1
2025-09-03,Telangana,Nalgonda,Nalgonda Mandi,Rice,1929.47,2041.83,1983.49,47.16,31.0,24.55,0.0,0.0,17.0577,79.2684,2025,2425,9,246,-1.0,-1.8369701987210297e-16,1918.96,2024.05,2163.92,2028.58,33.3,35.45,100.31747478689466,87.00161167750149,237.50000870000002,445.40000209,0.8179340206185567,1
2025-09-04,Telangana,Nalgonda,Nalgonda Mandi,Rice,1913.23,2098.18,1981.84,97.56,32.2,24.3,0.2,0.2,17.0577,79.2684,2025,2425,9,247,-1.0,-1.8369701987210297e-16,1983.49,1829.35,2024.25,2022.75,32.0,36.4,66.25341849221724,87.52301898134684,236.7000087,445.60000209,0.8172536082474227,1
2025-09-05,Telangana,Nalgonda,Nalgonda Mandi,Rice,1962.28,2165.84,2035.77,88.62,32.05,24.7,0.0,0.0,17.0577,79.2684,2025,2425,9,248,-1.0,-1.8369701987210297e-16,1981.84,2072.0,1970.25,1837.96,32.85,37.45,63.616473495472306,79.32215544743848,231.7000092,445.30000208999996,0.8394927835051547,1
2025-09-06,Telangana,Nalgonda,Nalgonda Mandi,Rice,1766.59,1937.3,1825.57,36.86,31.15,24.7,0.6,0.6,17.0577,79.2684,2025,2425,9,249,-1.0,-1.8369701987210297e-16,2035.77,2091.12,2072.97,2076.83,32.9,37.5,89.92117823537667,88.12582598227083,221.0000102,445.90000209,0.7528123711340206,1
2025-09-07,Telangana,Nalgonda,Nalgonda Mandi,Rice,2065.31,2217.06,2146.89,55.26,32.55,24.35,0.0,0.0,17.0577,79.2684,2025,2425,9,250,-1.0,-1.8369701987210297e-16,1825.57,2069.52,1951.89,2032.18,31.0,33.0,105.4544362452797,90.58437058167466,219.8000102,445.90000209,0.8853154639175257,1
2025-09-08,Telangana,Nalgonda,Nalgonda Mandi,Rice,1829.81,2040.48,1944.74,53.06,32.6,24.05,0.2,0.2,17.0577,79.2684,2025,2425,9,251,-1.0,-1.8369701987210297e-16,2146.89,2079.88,2111.93,2039.27,32.4,36.85,99.76809132994053,92.09493186599524,218.50001020000002,446.00000209,0.8019546391752578,1
2025-09-09,Telangana,Nalgonda,Nalgonda Mandi,Rice,2020.27,2213.41,2138.05,89.02,33.0,24.4,0.0,0.0,17.0577,79.2684,2025,2425,9,252,-1.0,-1.8369701987210297e-16,1944.74,1918.96,2098.74,2003.52,30.85,33.2,112.20680921108806,93.88019959734208,215.1000102,444.60000199,0.8816701030927836,1
2025-09-10,Telangana,Nalgonda,Nalgonda Mandi,Rice,1793.86,1973.03,1853.69,46.41,33.0,25.15,0.4,0.4,17.0577,79.2684,2025,2425,9,253,-1.0,-1.8369701987210297e-16,2138.05,1983.49,2024.05,2144.5,31.6,34.75,126.72750381748149,97.37221749908781,204.7000102,444.20000189,0.7644082474226804,1
2025-09-11,Telangana,Nalgonda,Nalgonda Mandi,Rice,1986.56,2255.07,2107.42,96.03,30.3,25.2,4.1,4.1,17.0577,79.2684,2025,2425,9,254,-1.0,-1.8369701987210297e-16,1853.69,1981.84,1829.35,2044.87,31.35,34.5,134.13358574126653,98.41996248133603,184.3000082,447.10000189,0.869039175257732,1
2025-09-12,Telangana,Nalgonda,Nalgonda Mandi,Rice,1877.08,2051.06,1937.08,24.71,30.0,23.3,22.1,22.1,17.0577,79.2684,2025,2425,9,255,-1.0,-1.8369701987210297e-16,2107.42,2035.77,2072.0,1981.83,30.75,35.25,135.836222148657,99.5026182893535,179.1000052,468.50000184,0.7987958762886598,1
2025-09-13,Telangana,Nalgonda,Nalgonda Mandi,Rice,2014.93,2234.98,2106.09,13.27,29.6,23.7,10.800002,10.800002,17.0577,79.2684,2025,2425,9,256,-1.0,-1.8369701987210297e-16,1937.08,1825.57,2091.12,2185.68,30.7,34.1,118.34146747361883,96.16235753906656,180.1000072,473.50000414000004,0.8684907216494846,1
2025-09-14,Telangana,Nalgonda,Nalgonda Mandi,Rice,1836.7,1966.71,1904.56,90.21,32.0,23.1,1.1000001,1.1000001,17.0577,79.2684,2025,2425,9,257,-1.0,-1.8369701987210297e-16,2106.09,2146.89,2069.52,2142.08,30.85,34.3,115.01445023085138,96.00975009215799,167.5000063,474.50000424,0.7853855670103093,1
2025-09-15,Telangana,Nalgonda,Nalgonda Mandi,Rice,1797.27,2058.26,1921.82,25.35,31.85,24.1,2.5,2.5,17.0577,79.2684,2025,2425,9,258,-1.0,-1.8369701987210297e-16,1904.56,1944.74,2079.88,1972.47,30.4,34.65,117.11712741240531,97.26730516834861,167.6000063,477.00000424,0.7925030927835052,1
2025-09-16,Telangana,Nalgonda,Nalgonda Mandi,Rice,1941.31,2080.9,1994.63,59.61,32.45,25.3,0.6,0.6,17.0577,79.2684,2025,2425,9,259,-1.0,-1.8369701987210297e-16,1921.82,2138.05,1918.96,2115.24,29.0,34.6,99.20426560529566,95.49541146887219,163.10000689999998,477.60000424,0.8225278350515465,1
2025-09-17,Telangana,Nalgonda,Nalgonda Mandi,Rice,2066.0,2221.59,2130.09,89.93,32.15,24.2,0.70000005,0.70000005,17.0577,79.2684,2025,2425,9,260,-1.0,-1.8369701987210297e-16,1994.63,1853.69,1983.49,1926.85,29.45,34.6,97.85104048404231,96.4607541831714,141.30000694999998,478.00000429,0.8783876288659794,1
2025-09-18,Telangana,Nalgonda,Nalgonda Mandi,Rice,1919.96,2130.11,2043.23,27.14,32.75,23.6,2.7,2.7,17.0577,79.2684,2025,2425,9,261,-1.0,-1.8369701987210297e-16,2130.09,2107.42,1981.84,2068.55,30.15,34.8,90.42041209710187,96.11913832717516,140.40000755,479.70000418999996,0.8425690721649485,1
2025-09-19,Telangana,Nalgonda,Nalgonda Mandi,Rice,1881.39,2169.23,2021.38,98.91,33.25,23.7,3.2,3.2,17.0577,79.2684,2025,2425,9,262,-1.0,-1.8369701987210297e-16,2043.23,1937.08,2035.77,2163.92,30.8,35.45,85.27881370344458,92.0850965546069,141.90000755,482.30000419,0.833558762886598,1
2025-09-20,Telangana,Nalgonda,Nalgonda Mandi,Rice,1829.03,2062.85,1963.15,95.57,33.9,23.75,9.3,9.3,17.0577,79.2684,2025,2425,9,263,-1.0,-1.8369701987210297e-16,2021.38,2106.09,1825.57,2024.25,32.1,35.2,77.23683059266634,92.50338233331503,151.00000755,491.60000419,0.8095463917525774,1
2025-09-21,Telangana,Nalgonda,Nalgonda Mandi,Rice,1845.48,2081.04,1972.07,95.56,33.5,24.5,7.2000003,7.2000003,17.0577,79.2684,2025,2425,9,264,-1.0,-1.8369701987210297e-16,1963.15,1904.56,2146.89,1970.25,31.8,32.8,67.35618503081177,92.47632508520427,158.20000785,497.60000449,0.8132247422680412,1
2025-09-22,Telangana,Nalgonda,Nalgonda Mandi,Rice,1840.31,1989.83,1910.36,75.84,32.05,24.65,1.8000001,1.8000001,17.0577,79.2684,2025,2425,9,265,-1.0,-1.8369701987210297e-16,1972.07,1921.82,1944.74,2072.97,32.6,33.3,69.8539167869375,93.48286487772579,160.00000795,496.80000459,0.7877773195876289,1
2025-09-23,Telangana,Nalgonda,Nalgonda Mandi,Rice,1949.56,2154.0,2040.83,94.34,31.25,24.65,1.2,1.2,17.0577,79.2684,2025,2425,9,266,-1.0,-1.8369701987210297e-16,1910.36,1994.63,2138.05,1951.89,32.3,32.35,70.8871616759788,93.12893957415658,160.80000795,492.10000459,0.8415793814432989,1
2025-09-24,Telangana,Nalgonda,Nalgonda Mandi,Rice,1943.32,2104.65,1996.41,82.84,32.0,25.1,0.1,0.1,17.0577,79.2684,2025,2425,9,267,-1.0,-1.8369701987210297e-16,2040.83,2130.09,1853.69,2111.93,32.5,33.45,47.93128866756639,91.07518129444544,160.90000795,491.30000455,0.8232618556701031,1
2025-09-25,Telangana,Nalgonda,Nalgonda Mandi,Rice,1988.45,2179.73,2075.24,29.17,29.7,24.4,1.7000002,1.7000002,17.0577,79.2684,2025,2425,9,268,-1.0,-1.8369701987210297e-16,1996.41,2043.23,2107.42,2098.74,29.75,33.95,54.63681350954143,90.3370548938616,146.30000715,492.90000475,0.8557690721649484,1
2025-09-26,Telangana,Nalgonda,Nalgonda Mandi,Rice,1873.21,2030.71,1930.66,12.89,30.55,23.15,17.800003,17.800003,17.0577,79.2684,2025,2425,9,269,-1.0,-1.8369701987210297e-16,2075.24,2021.38,1937.08,2024.05,28.05,34.75,58.52830247390113,91.22618129001474,137.60000815,510.70000775,0.7961484536082475,1
2025-09-27,Telangana,Nalgonda,Nalgonda Mandi,Rice,1845.36,2124.28,1977.67,87.89,27.5,23.75,23.7,23.7,17.0577,79.2684,2025,2425,9,270,-1.0,-1.8369701987210297e-16,1930.66,1963.15,2106.09,1829.35,29.65,34.15,57.91605123345731,85.44653105890261,153.70000775,532.30000775,0.8155340206185567,1
2025-09-28,Telangana,Nalgonda,Nalgonda Mandi,Rice,1978.57,2238.66,2127.47,15.07,31.0,23.55,0.1,0.1,17.0577,79.2684,2025,2425,9,271,-1.0,-1.8369701987210297e-16,1977.67,1972.07,1904.56,2072.0,31.5,32.7,77.93201518295513,87.50369228071823,153.60000775,527.90000775,0.8773072164948453,1
2025-09-29,Telangana,Nalgonda,Nalgonda Mandi,Rice,1946.14,2086.05,2002.03,30.51,32.1,23.65,0.6,0.6,17.0577,79.2684,2025,2425,9,272,-1.0,-1.8369701987210297e-16,2127.47,1910.36,1921.82,2091.12,32.9,30.05,65.41258255980233,86.07351182457991,154.00000775,517.30000875,0.825579381443299,1
2025-09-30,Telangana,Nalgonda,Nalgonda Mandi,Rice,1985.04,2191.91,2076.63,33.05,31.6,24.25,7.1,7.1,17.0577,79.2684,2025,2425,9,273,-1.0,-1.8369701987210297e-16,2002.03,2040.83,1994.63,2069.52,30.2,30.6,68.50469052415026,86.26775388822608,143.30000775,508.20000975,0.8563422680412371,1
2025-10-01,Telangana,Nalgonda,Nalgonda Mandi,Rice,1776.34,1968.78,1856.08,18.84,31.5,24.75,0.3,0.3,17.0577,79.2684,2025,2425,10,274,-0.8660254037844386,0.5000000000000001,2076.63,1996.41,2130.09,2079.88,30.45,31.8,94.43354453441586,89.18943873356983,132.40000675000002,506.70000975000005,0.7653938144329897,1
2025-10-02,Telangana,Nalgonda,Nalgonda Mandi,Rice,1932.41,2156.55,2058.09,79.86,30.2,25.75,0.0,0.0,17.0577,79.2684,2025,2425,10,275,-0.8660254037844386,0.5000000000000001,1856.08,2075.24,2043.23,1918.96,28.25,32.1,92.55796472121413,88.5818351952122,120.10000575,505.90000975000004,0.8486969072164949,1
2025-10-03,Telangana,Nalgonda,Nalgonda Mandi,Rice,1921.37,2139.66,2026.0,29.83,32.25,25.1,0.2,0.2,17.0577,79.2684,2025,2425,10,276,-0.8660254037844386,0.5000000000000001,2058.09,1930.66,2021.38,1983.49,31.0,33.45,86.78653255738162,88.61385827634807,120.30000575,502.20000975,0.8354639175257732,1
2025-10-04,Telangana,Nalgonda,Nalgonda Mandi,Rice,1888.61,2043.09,1971.3,50.41,32.85,25.15,0.4,0.4,17.0577,79.2684,2025,2425,10,277,-0.8660254037844386,0.5000000000000001,2026.0,1977.67,1963.15,1981.84,32.2,33.15,87.30817372961211,88.72359660993409,120.50000575000001,501.00000975,0.8129072164948453,1
2025-10-05,Telangana,Nalgonda,Nalgonda Mandi,Rice,2122.32,2360.38,2238.06,10.79,32.4,24.3,0.6,0.6,17.0577,79.2684,2025,2425,10,278,-0.8660254037844386,0.5000000000000001,1971.3,2127.47,1972.07,2035.77,32.05,32.6,115.97217905293397,98.44169997002548,121.10000575000001,496.40000945,0.9229113402061856,1
2025-10-06,Telangana,Nalgonda,Nalgonda Mandi,Rice,2118.85,2293.17,2185.95,84.42,31.9,22.9,10.300001,10.300001,17.0577,79.2684,2025,2425,10,279,-0.8660254037844386,0.5000000000000001,2238.06,2002.03,1910.36,1825.57,31.15,32.95,128.09315252506454,97.15118717869531,130.80000675,504.60001045,0.9014226804123711,1
2025-10-07,Telangana,Nalgonda,Nalgonda Mandi,Rice,1942.55,2111.11,2003.38,97.62,32.25,23.5,1.0,1.0,17.0577,79.2684,2025,2425,10,280,-0.8660254037844386,0.5000000000000001,2185.95,2076.63,2040.83,2146.89,32.55,33.25,129.38622188736204,94.27630673692107,131.80000675,505.10001045,0.8261360824742269,1
2025-10-08,Telangana,Nalgonda,Nalgonda Mandi,Rice,2059.35,2247.71,2159.83,47.18,32.35,22.95,2.3,2.3,17.0577,79.2684,2025,2425,10,281,-0.8660254037844386,0.5000000000000001,2003.38,1856.08,1996.41,1944.74,32.6,33.6,102.2159816970197,96.72744581032063,133.90000675000002,507.40001044999997,0.8906515463917526,1
2025-10-09,Telangana,Nalgonda,Nalgonda Mandi,Rice,1974.08,2163.93,2085.66,44.04,31.85,23.05,5.4,5.4,17.0577,79.2684,2025,2425,10,282,-0.8660254037844386,0.5000000000000001,2159.83,2058.09,2075.24,2138.05,33.0,33.9,101.22690008095545,95.06171031638273,139.30000675000002,512.50001045,0.8600659793814432,1
2025-10-10,Telangana,Nalgonda,Nalgonda Mandi,Rice,1826.18,1962.88,1889.92,15.35,32.85,23.7,0.0,0.0,17.0577,79.2684,2025,2425,10,283,-0.8660254037844386,0.5000000000000001,2085.66,2026.0,1930.66,1853.69,33.0,34.15,126.711037009409,93.05125178365819,138.90000675000002,512.00001045,0.7793484536082474,1
2025-10-11,Telangana,Nalgonda,Nalgonda Mandi,Rice,1878.91,2036.86,1935.03,21.77,32.45,22.35,0.0,0.0,17.0577,79.2684,2025,2425,10,284,-0.8660254037844386,0.5000000000000001,1889.92,1971.3,1977.67,2107.42,30.3,33.5,132.33694614235873,93.03026353468712,134.80000675000002,512.00001045,0.7979505154639175,1
2025-10-12,Telangana,Nalgonda,Nalgonda Mandi,Rice,1872.54,2035.95,1972.54,98.96,33.0,22.85,6.2000003,6.2000003,17.0577,79.2684,2025,2425,10,285,-0.8660254037844386,0.5000000000000001,1935.03,2238.06,2127.47,1937.08,30.0,34.3,113.17769593494506,92.187826398565,118.90000705,517.90001075,0.8134185567010309,1
2025-10-13,Telangana,Nalgonda,Nalgonda Mandi,Rice,1830.89,2016.15,1961.78,74.48,29.05,23.3,22.600002,22.600002,17.0577,79.2684,2025,2425,10,286,-0.8660254037844386,0.5000000000000001,1972.54,2185.95,2002.03,2106.09,29.6,33.95,92.5911717739676,91.25821817503758,130.70000705,539.1000126499999,0.808981443298969,1
2025-10-14,Telangana,Nalgonda,Nalgonda Mandi,Rice,2053.91,2264.37,2146.26,16.4,28.8,22.85,4.9999995,4.9999995,17.0577,79.2684,2025,2425,10,287,-0.8660254037844386,0.5000000000000001,1961.78,2003.38,2076.63,1904.56,32.0,34.7,107.6805698748457,91.89408517543384,134.60000645,543.80001215,0.8850556701030928,1
2025-10-15,Telangana,Nalgonda,Nalgonda Mandi,Rice,1885.11,2079.29,2027.89,98.86,31.85,22.6,2.4999995,2.4999995,17.0577,79.2684,2025,2425,10,288,-0.8660254037844386,0.5000000000000001,2146.26,2159.83,1856.08,1921.82,31.85,34.5,89.45110020883824,89.90780311857921,134.60000595,529.40001165,0.8362432989690722,1
2025-10-16,Telangana,Nalgonda,Nalgonda Mandi,Rice,1872.42,2055.95,1975.62,13.91,32.7,23.2,0.0,0.0,17.0577,79.2684,2025,2425,10,289,-0.8660254037844386,0.5000000000000001,2027.89,2085.66,2058.09,1994.63,32.45,33.65,81.788131954286,90.20293570738089,134.00000595,526.80001195,0.8146886597938144,1
2025-10-17,Telangana,Nalgonda,Nalgonda Mandi,Rice,1971.67,2103.69,2038.9,96.32,32.7,23.2,0.1,0.1,17.0577,79.2684,2025,2425,10,290,-0.8660254037844386,0.5000000000000001,1975.62,1889.92,2026.0,2130.09,32.15,33.45,70.98409691111023,88.06289584625064,133.40000590000002,521.10001225,0.8407835051546392,1
2025-10-18,Telangana,Nalgonda,Nalgonda Mandi,Rice,1866.36,2119.4,2000.36,17.72,33.3,23.1,0.0,0.0,17.0577,79.2684,2025,2425,10,291,-0.8660254037844386,0.5000000000000001,2038.9,1935.03,1971.3,2043.23,32.75,33.95,63.66419779556254,88.05961400645315,130.7000059,509.50001225,0.8248907216494845,1
2025-10-19,Telangana,Nalgonda,Nalgonda Mandi,Rice,1882.7,2087.82,1969.14,77.27,32.4,23.75,5.7000003,5.7000003,17.0577,79.2684,2025,2425,10,292,-0.8660254037844386,0.5000000000000001,2000.36,1972.54,2238.06,2021.38,33.25,34.05,64.07709259351758,88.56454994399063,133.20000620000002,505.80001255,0.8120164948453609,1
2025-10-20,Telangana,Nalgonda,Nalgonda Mandi,Rice,1958.36,2223.19,2075.28,93.87,31.3,23.5,1.3000001,1.3000001,17.0577,79.2684,2025,2425,10,293,-0.8660254037844386,0.5000000000000001,1969.14,1961.78,2185.95,1963.15,33.9,33.0,62.063709471263344,88.4860398782392,125.2000063,500.90001264999995,0.8557855670103094,1
2025-10-21,Telangana,Nalgonda,Nalgonda Mandi,Rice,2000.95,2212.29,2089.38,74.39,32.7,23.95,9.2,9.2,17.0577,79.2684,2025,2425,10,294,-0.8660254037844386,0.5000000000000001,2075.28,2146.26,2003.38,1972.07,33.5,31.35,46.61889168464697,88.75482662284108,127.200006,499.60001365,0.8616,1
2025-10-22,Telangana,Nalgonda,Nalgonda Mandi,Rice,1815.83,2022.32,1923.99,77.08,32.55,23.6,7.8999996,7.8999996,17.0577,79.2684,2025,2425,10,295,-0.8660254037844386,0.5000000000000001,2089.38,2027.89,2159.83,1910.36,32.05,29.1,60.1927848468503,88.17123139390334,133.3000055,500.80001295,0.7933979381443299,1
2025-10-23,Telangana,Nalgonda,Nalgonda Mandi,Rice,1771.08,1992.45,1891.46,90.03,26.5,23.3,27.4,27.4,17.0577,79.2684,2025,2425,10,296,-0.8660254037844386,0.5000000000000001,1923.99,1975.62,2085.66,2040.83,31.25,28.65,74.90119456737169,91.53111677984444,159.5000055,506.20001695,0.7799835051546392,1
2025-10-24,Telangana,Nalgonda,Nalgonda Mandi,Rice,1857.64,2123.43,1988.82,34.74,27.65,23.05,23.500002,23.500002,17.0577,79.2684,2025,2425,10,297,-0.8660254037844386,0.5000000000000001,1891.46,2038.9,1889.92,1996.41,32.0,27.6,72.74409938433737,91.61550311510867,182.9000075,505.80001895,0.8201319587628866,1
2025-10-25,Telangana,Nalgonda,Nalgonda Mandi,Rice,2000.79,2188.37,2070.4,51.74,30.3,22.95,1.3000001,1.3000001,17.0577,79.2684,2025,2425,10,298,-0.8660254037844386,0.5000000000000001,1988.82,2000.36,1935.03,2075.24,29.7,32.65,78.77981742383989,91.52275560014397,182.5000074,506.70001905000004,0.8537731958762887,1
2025-10-26,Telangana,Nalgonda,Nalgonda Mandi,Rice,2005.77,2196.65,2145.65,85.43,30.45,22.95,0.70000005,0.70000005,17.0577,79.2684,2025,2425,10,299,-0.8660254037844386,0.5000000000000001,2070.4,1969.14,1972.54,1930.66,30.55,32.75,93.64931105942456,92.54728824246821,165.40000445,507.4000191,0.8848041237113402,1
2025-10-27,Telangana,Nalgonda,Nalgonda Mandi,Rice,1819.28,2023.09,1891.16,98.99,32.2,22.75,1.9000001,1.9000001,17.0577,79.2684,2025,2425,10,300,-0.8660254037844386,0.5000000000000001,2145.65,2075.28,1961.78,1977.67,27.5,32.7,103.02778827647946,95.50301211113114,143.60000455,509.1000192,0.779859793814433,1
2025-10-28,Telangana,Nalgonda,Nalgonda Mandi,Rice,1917.56,2095.04,2017.05,65.21,28.75,22.9,45.4,45.4,17.0577,79.2684,2025,2425,10,301,-0.8660254037844386,0.5000000000000001,1891.16,2089.38,2146.26,2127.47,31.0,31.6,95.9693232236232,93.57116851611545,188.90000455,552.4000191,0.8317731958762886,1
2025-10-29,Telangana,Nalgonda,Nalgonda Mandi,Rice,1824.06,1936.94,1881.3,62.34,24.95,22.5,84.5,84.5,17.0577,79.2684,2025,2425,10,302,-0.8660254037844386,0.5000000000000001,2017.05,1923.99,2027.89,2002.03,32.1,32.95,102.01369032774967,97.01278957572748,272.80000455000004,636.1000190000001,0.7757938144329897,1
2025-10-30,Telangana,Nalgonda,Nalgonda Mandi,Rice,1871.6,2116.25,2014.37,89.47,28.95,23.65,1.0,1.0,17.0577,79.2684,2025,2425,10,303,-0.8660254037844386,0.5000000000000001,1881.3,1891.46,1975.62,2076.63,31.6,33.1,93.73470755275342,96.38876629172816,266.70000455,636.900019,0.8306680412371134,1
2025-10-31,Telangana,Nalgonda,Nalgonda Mandi,Rice,1811.5,2087.37,1937.91,16.75,31.15,21.7,0.0,0.0,17.0577,79.2684,2025,2425,10,304,-0.8660254037844386,0.5000000000000001,2014.37,1988.82,2038.9,1856.08,31.5,32.95,96.78529669915311,92.78736744924349,266.40000454999995,636.5000190000001,0.7991381443298969,1
2025-11-01,Telangana,Nalgonda,Nalgonda Mandi,Rice,1854.35,2036.76,1947.37,11.41,30.6,21.8,0.6,0.6,17.0577,79.2684,2025,2425,11,305,-0.5000000000000004,0.8660254037844384,1937.91,2070.4,2000.36,2058.09,30.2,33.2,91.62768366757962,93.38239424261283,267.00000454999997,631.7000190000001,0.8030391752577319,1
2025-11-02,Telangana,Nalgonda,Nalgonda Mandi,Rice,1917.22,2130.28,2058.35,44.7,31.8,24.2,1.2,1.2,17.0577,79.2684,2025,2425,11,306,-0.5000000000000004,0.8660254037844384,1947.37,2145.65,1969.14,2026.0,32.25,33.3,67.52225336879957,93.69537049187225,268.00000454999997,625.800019,0.8488041237113402,1
2025-11-03,Telangana,Nalgonda,Nalgonda Mandi,Rice,1889.4,2110.21,2007.1,49.23,30.95,23.0,4.4999995,4.4999995,17.0577,79.2684,2025,2425,11,307,-0.5000000000000004,0.8660254037844384,2058.35,1891.16,2075.28,1971.3,32.85,32.0,60.55769500079919,93.32748678465654,272.10000405,629.3000185000001,0.8276701030927834,1
