date,state,district,market,commodity,min_price,max_price,modal_price,arrival_quantity,source,temperature_max,temperature_min,precipitation,rain,latitude,longitude,year,msp_price
2024-05-30,Telangana,Warangal,Warangal Mandi,Rice,1717.98,1956.54,1855.13,31.35,gov_data,,,,,,,2024,2300.0
2024-05-29,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4823.2,5015.82,4947.72,63.67,gov_data,,,,,,,2024,7121.0
2024-05-29,Telangana,Khammam,Khammam Mandi,Cotton,4954.59,5121.48,5032.87,13.7,gov_data,,,,,,,2024,7121.0
2024-05-29,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4903.71,5124.2,5009.88,75.91,gov_data,,,,,,,2024,7121.0
2024-05-29,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5046.09,5287.46,5145.16,92.99,gov_data,,,,,,,2024,7121.0
2024-05-29,Telangana,Warangal,Warangal Mandi,Cotton,4962.4,5108.53,5020.26,15.77,gov_data,,,,,,,2024,7121.0
2024-05-29,Telangana,Karimnagar,Karimnagar Mandi,Maize,4756.53,4912.59,4832.45,51.27,gov_data,,,,,,,2024,2225.0
2024-05-29,Telangana,Khammam,Khammam Mandi,Maize,4931.34,5186.97,5065.17,35.68,gov_data,,,,,,,2024,2225.0
2024-05-29,Telangana,Nalgonda,Nalgonda Mandi,Maize,4984.24,5216.27,5109.54,54.97,gov_data,,,,,,,2024,2225.0
2024-05-29,Telangana,Nizamabad,Nizamabad Mandi,Maize,4850.19,4987.52,4901.2,83.73,gov_data,,,,,,,2024,2225.0
2024-05-29,Telangana,Warangal,Warangal Mandi,Maize,4899.05,5102.55,4991.21,35.87,gov_data,,,,,,,2024,2225.0
2024-05-29,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4782.29,5049.22,4905.23,48.91,gov_data,,,,,,,2024,7550.0
2024-05-29,Telangana,Khammam,Khammam Mandi,Red Gram,4831.11,4992.01,4925.64,80.26,gov_data,,,,,,,2024,7550.0
2024-05-29,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,5033.29,5280.74,5156.91,60.59,gov_data,,,,,,,2024,7550.0
2024-05-29,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4856.97,5098.99,4960.8,98.22,gov_data,,,,,,,2024,7550.0
2024-05-29,Telangana,Warangal,Warangal Mandi,Red Gram,5049.58,5238.23,5128.76,67.53,gov_data,,,,,,,2024,7550.0
2024-05-29,Telangana,Karimnagar,Karimnagar Mandi,Rice,1985.47,2195.62,2050.53,61.78,gov_data,,,,,,,2024,2300.0
2024-05-29,Telangana,Khammam,Khammam Mandi,Rice,1844.1,2044.03,1915.92,94.35,gov_data,,,,,,,2024,2300.0
2024-05-29,Telangana,Nalgonda,Nalgonda Mandi,Rice,1908.91,2095.05,2006.83,41.19,gov_data,,,,,,,2024,2300.0
2024-05-29,Telangana,Nizamabad,Nizamabad Mandi,Rice,1907.04,2167.98,2026.65,68.89,gov_data,,,,,,,2024,2300.0
2024-05-29,Telangana,Warangal,Warangal Mandi,Rice,1952.2,2137.83,2029.65,14.03,gov_data,,,,,,,2024,2300.0
2024-05-28,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4856.76,5096.97,4976.17,17.05,gov_data,,,,,,,2024,7121.0
2024-05-28,Telangana,Khammam,Khammam Mandi,Cotton,4713.46,4990.93,4842.63,65.39,gov_data,,,,,,,2024,7121.0
2024-05-28,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4964.84,5161.31,5089.07,20.15,gov_data,,,,,,,2024,7121.0
2024-05-28,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4908.67,5109.61,4994.58,57.1,gov_data,,,,,,,2024,7121.0
2024-05-28,Telangana,Warangal,Warangal Mandi,Cotton,4700.53,4889.67,4811.02,61.97,gov_data,,,,,,,2024,7121.0
2024-05-28,Telangana,Karimnagar,Karimnagar Mandi,Maize,4921.31,5103.43,4993.27,58.88,gov_data,,,,,,,2024,2225.0
2024-05-28,Telangana,Khammam,Khammam Mandi,Maize,4892.64,5086.57,5019.48,44.96,gov_data,,,,,,,2024,2225.0
2024-05-28,Telangana,Nalgonda,Nalgonda Mandi,Maize,4729.26,4929.23,4869.35,88.48,gov_data,,,,,,,2024,2225.0
2024-05-28,Telangana,Nizamabad,Nizamabad Mandi,Maize,4968.55,5113.61,5037.35,90.74,gov_data,,,,,,,2024,2225.0
2024-05-28,Telangana,Warangal,Warangal Mandi,Maize,4737.68,4998.05,4854.4,86.8,gov_data,,,,,,,2024,2225.0
2024-05-28,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4805.07,4967.23,4882.79,46.16,gov_data,,,,,,,2024,7550.0
2024-05-28,Telangana,Khammam,Khammam Mandi,Red Gram,4745.22,4972.5,4835.17,78.11,gov_data,,,,,,,2024,7550.0
2024-05-28,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,5020.58,5187.08,5113.04,65.51,gov_data,,,,,,,2024,7550.0
2024-05-28,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4832.59,5088.6,4945.72,30.93,gov_data,,,,,,,2024,7550.0
2024-05-28,Telangana,Warangal,Warangal Mandi,Red Gram,4982.51,5217.44,5076.78,25.56,gov_data,,,,,,,2024,7550.0
2024-05-28,Telangana,Karimnagar,Karimnagar Mandi,Rice,1888.22,2135.72,2014.26,51.15,gov_data,,,,,,,2024,2300.0
2024-05-28,Telangana,Khammam,Khammam Mandi,Rice,1868.08,2122.1,1985.65,66.98,gov_data,,,,,,,2024,2300.0
2024-05-28,Telangana,Nalgonda,Nalgonda Mandi,Rice,2013.77,2165.23,2096.81,93.12,gov_data,,,,,,,2024,2300.0
2024-05-28,Telangana,Nizamabad,Nizamabad Mandi,Rice,2029.01,2216.04,2082.37,87.95,gov_data,,,,,,,2024,2300.0
2024-05-28,Telangana,Warangal,Warangal Mandi,Rice,1797.16,1994.39,1919.49,50.42,gov_data,,,,,,,2024,2300.0
2024-05-27,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4726.32,4989.84,4848.25,37.04,gov_data,,,,,,,2024,7121.0
2024-05-27,Telangana,Khammam,Khammam Mandi,Cotton,4934.32,5153.87,5084.26,18.78,gov_data,,,,,,,2024,7121.0
2024-05-27,Telangana,Nalgonda,Nalgonda Mandi,Cotton,5096.79,5349.29,5243.18,72.35,gov_data,,,,,,,2024,7121.0
2024-05-27,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4827.3,5015.13,4918.88,46.96,gov_data,,,,,,,2024,7121.0
2024-05-27,Telangana,Warangal,Warangal Mandi,Cotton,5016.55,5173.84,5096.2,45.2,gov_data,,,,,,,2024,7121.0
2024-05-27,Telangana,Karimnagar,Karimnagar Mandi,Maize,4978.57,5196.34,5126.57,46.82,gov_data,,,,,,,2024,2225.0
2024-05-27,Telangana,Khammam,Khammam Mandi,Maize,5078.42,5200.92,5142.43,96.14,gov_data,,,,,,,2024,2225.0
2024-05-27,Telangana,Nalgonda,Nalgonda Mandi,Maize,4793.33,5037.43,4925.79,30.97,gov_data,,,,,,,2024,2225.0
2024-05-27,Telangana,Nizamabad,Nizamabad Mandi,Maize,5021.65,5185.61,5072.8,13.72,gov_data,,,,,,,2024,2225.0
2024-05-27,Telangana,Warangal,Warangal Mandi,Maize,4796.03,4970.16,4914.43,86.7,gov_data,,,,,,,2024,2225.0
2024-05-27,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4781.81,5018.46,4908.14,17.56,gov_data,,,,,,,2024,7550.0
2024-05-27,Telangana,Khammam,Khammam Mandi,Red Gram,4844.99,4992.64,4940.77,78.59,gov_data,,,,,,,2024,7550.0
2024-05-27,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4780.62,5017.41,4926.48,62.69,gov_data,,,,,,,2024,7550.0
2024-05-27,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4820.45,5041.6,4948.64,46.36,gov_data,,,,,,,2024,7550.0
2024-05-27,Telangana,Warangal,Warangal Mandi,Red Gram,4889.2,5115.59,4968.08,39.55,gov_data,,,,,,,2024,7550.0
2024-05-27,Telangana,Karimnagar,Karimnagar Mandi,Rice,1710.35,1919.35,1838.61,88.67,gov_data,,,,,,,2024,2300.0
2024-05-27,Telangana,Khammam,Khammam Mandi,Rice,1870.67,2050.38,1971.58,89.84,gov_data,,,,,,,2024,2300.0
2024-05-27,Telangana,Nalgonda,Nalgonda Mandi,Rice,1891.15,2059.76,1968.77,58.11,gov_data,,,,,,,2024,2300.0
2024-05-27,Telangana,Nizamabad,Nizamabad Mandi,Rice,1803.87,2024.3,1902.25,55.43,gov_data,,,,,,,2024,2300.0
2024-05-27,Telangana,Warangal,Warangal Mandi,Rice,1936.46,2154.38,2076.11,50.77,gov_data,,,,,,,2024,2300.0
2024-05-26,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5049.6,5270.81,5124.32,26.54,gov_data,,,,,,,2024,7121.0
2024-05-26,Telangana,Khammam,Khammam Mandi,Cotton,5021.09,5176.37,5073.71,18.44,gov_data,,,,,,,2024,7121.0
2024-05-26,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4944.55,5083.18,4996.73,31.17,gov_data,,,,,,,2024,7121.0
2024-05-26,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4967.21,5132.16,5045.21,29.71,gov_data,,,,,,,2024,7121.0
2024-05-26,Telangana,Warangal,Warangal Mandi,Cotton,4856.67,5041.27,4962.91,24.97,gov_data,,,,,,,2024,7121.0
2024-05-26,Telangana,Karimnagar,Karimnagar Mandi,Maize,4906.63,5092.7,5032.63,83.68,gov_data,,,,,,,2024,2225.0
2024-05-26,Telangana,Khammam,Khammam Mandi,Maize,4917.43,5120.49,5015.36,85.29,gov_data,,,,,,,2024,2225.0
2024-05-26,Telangana,Nalgonda,Nalgonda Mandi,Maize,5028.37,5263.35,5150.27,54.89,gov_data,,,,,,,2024,2225.0
2024-05-26,Telangana,Nizamabad,Nizamabad Mandi,Maize,4917.75,5056.14,4989.26,91.38,gov_data,,,,,,,2024,2225.0
2024-05-26,Telangana,Warangal,Warangal Mandi,Maize,5069.64,5182.98,5127.04,49.65,gov_data,,,,,,,2024,2225.0
2024-05-26,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4893.52,5122.79,5023.22,17.97,gov_data,,,,,,,2024,7550.0
2024-05-26,Telangana,Khammam,Khammam Mandi,Red Gram,4787.97,5030.37,4930.25,92.31,gov_data,,,,,,,2024,7550.0
2024-05-26,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,5044.58,5193.0,5094.93,36.17,gov_data,,,,,,,2024,7550.0
2024-05-26,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4924.84,5121.27,4985.66,75.04,gov_data,,,,,,,2024,7550.0
2024-05-26,Telangana,Warangal,Warangal Mandi,Red Gram,4768.01,5007.24,4898.3,79.01,gov_data,,,,,,,2024,7550.0
2024-05-26,Telangana,Karimnagar,Karimnagar Mandi,Rice,2029.15,2233.58,2089.14,92.81,gov_data,,,,,,,2024,2300.0
2024-05-26,Telangana,Khammam,Khammam Mandi,Rice,1938.36,2082.3,2017.92,98.57,gov_data,,,,,,,2024,2300.0
2024-05-26,Telangana,Nalgonda,Nalgonda Mandi,Rice,2033.28,2234.24,2108.46,16.59,gov_data,,,,,,,2024,2300.0
2024-05-26,Telangana,Nizamabad,Nizamabad Mandi,Rice,1916.12,2047.36,1977.53,68.28,gov_data,,,,,,,2024,2300.0
2024-05-26,Telangana,Warangal,Warangal Mandi,Rice,1771.79,2019.72,1891.52,93.46,gov_data,,,,,,,2024,2300.0
2024-05-25,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4801.17,5060.43,4933.93,79.69,gov_data,,,,,,,2024,7121.0
2024-05-25,Telangana,Khammam,Khammam Mandi,Cotton,4942.41,5125.62,5015.74,86.85,gov_data,,,,,,,2024,7121.0
2024-05-25,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4867.11,5102.63,5003.38,36.41,gov_data,,,,,,,2024,7121.0
2024-05-25,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4980.15,5135.41,5085.23,13.5,gov_data,,,,,,,2024,7121.0
2024-05-25,Telangana,Warangal,Warangal Mandi,Cotton,4772.1,4939.91,4886.88,18.07,gov_data,,,,,,,2024,7121.0
2024-05-25,Telangana,Karimnagar,Karimnagar Mandi,Maize,4694.12,4869.27,4795.03,28.61,gov_data,,,,,,,2024,2225.0
2024-05-25,Telangana,Khammam,Khammam Mandi,Maize,4736.35,4948.87,4856.03,35.2,gov_data,,,,,,,2024,2225.0
2024-05-25,Telangana,Nalgonda,Nalgonda Mandi,Maize,4753.14,4885.68,4832.54,40.37,gov_data,,,,,,,2024,2225.0
2024-05-25,Telangana,Nizamabad,Nizamabad Mandi,Maize,4763.06,4986.88,4854.99,69.12,gov_data,,,,,,,2024,2225.0
2024-05-25,Telangana,Warangal,Warangal Mandi,Maize,4850.26,5012.59,4956.97,34.56,gov_data,,,,,,,2024,2225.0
2024-05-25,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4944.05,5122.84,5009.05,11.8,gov_data,,,,,,,2024,7550.0
2024-05-25,Telangana,Khammam,Khammam Mandi,Red Gram,4939.96,5177.73,5053.96,96.92,gov_data,,,,,,,2024,7550.0
2024-05-25,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4802.91,4998.9,4929.62,87.01,gov_data,,,,,,,2024,7550.0
2024-05-25,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,5063.68,5306.71,5179.74,25.79,gov_data,,,,,,,2024,7550.0
2024-05-25,Telangana,Warangal,Warangal Mandi,Red Gram,4859.89,5074.94,4957.38,33.43,gov_data,,,,,,,2024,7550.0
2024-05-25,Telangana,Karimnagar,Karimnagar Mandi,Rice,1926.12,2095.9,2035.15,19.19,gov_data,,,,,,,2024,2300.0
2024-05-25,Telangana,Khammam,Khammam Mandi,Rice,1750.72,2017.27,1892.44,37.67,gov_data,,,,,,,2024,2300.0
2024-05-25,Telangana,Nalgonda,Nalgonda Mandi,Rice,2018.87,2137.97,2087.52,12.53,gov_data,,,,,,,2024,2300.0
2024-05-25,Telangana,Nizamabad,Nizamabad Mandi,Rice,2152.69,2399.83,2302.51,77.52,gov_data,,,,,,,2024,2300.0
2024-05-25,Telangana,Warangal,Warangal Mandi,Rice,2008.83,2173.72,2107.24,25.09,gov_data,,,,,,,2024,2300.0
2024-05-24,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4809.2,5013.11,4921.31,14.99,gov_data,,,,,,,2024,7121.0
2024-05-24,Telangana,Khammam,Khammam Mandi,Cotton,4862.29,5001.36,4937.57,65.63,gov_data,,,,,,,2024,7121.0
2024-05-24,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4842.04,5047.35,4970.07,91.37,gov_data,,,,,,,2024,7121.0
2024-05-24,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4741.84,4939.5,4853.78,76.56,gov_data,,,,,,,2024,7121.0
2024-05-24,Telangana,Warangal,Warangal Mandi,Cotton,5054.91,5227.28,5118.26,97.73,gov_data,,,,,,,2024,7121.0
2024-05-24,Telangana,Karimnagar,Karimnagar Mandi,Maize,4666.91,4865.39,4786.59,82.31,gov_data,,,,,,,2024,2225.0
2024-05-24,Telangana,Khammam,Khammam Mandi,Maize,4876.18,5038.74,4964.6,86.63,gov_data,,,,,,,2024,2225.0
2024-05-24,Telangana,Nalgonda,Nalgonda Mandi,Maize,4859.1,5128.2,5008.57,81.6,gov_data,,,,,,,2024,2225.0
2024-05-24,Telangana,Nizamabad,Nizamabad Mandi,Maize,4837.97,5038.03,4945.06,20.66,gov_data,,,,,,,2024,2225.0
2024-05-24,Telangana,Warangal,Warangal Mandi,Maize,5018.9,5205.21,5076.1,17.58,gov_data,,,,,,,2024,2225.0
2024-05-24,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4843.34,5112.68,4968.89,38.37,gov_data,,,,,,,2024,7550.0
2024-05-24,Telangana,Khammam,Khammam Mandi,Red Gram,4853.3,5058.73,4997.63,36.69,gov_data,,,,,,,2024,7550.0
2024-05-24,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4788.38,4999.88,4928.7,61.66,gov_data,,,,,,,2024,7550.0
2024-05-24,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4893.15,5132.88,4993.95,25.74,gov_data,,,,,,,2024,7550.0
2024-05-24,Telangana,Warangal,Warangal Mandi,Red Gram,4791.33,5057.27,4931.09,60.19,gov_data,,,,,,,2024,7550.0
2024-05-24,Telangana,Karimnagar,Karimnagar Mandi,Rice,1809.72,1949.6,1894.05,57.73,gov_data,,,,,,,2024,2300.0
2024-05-24,Telangana,Khammam,Khammam Mandi,Rice,1765.32,1968.8,1904.64,23.53,gov_data,,,,,,,2024,2300.0
2024-05-24,Telangana,Nalgonda,Nalgonda Mandi,Rice,1885.36,2047.4,1937.49,91.41,gov_data,,,,,,,2024,2300.0
2024-05-24,Telangana,Nizamabad,Nizamabad Mandi,Rice,1754.47,1996.61,1887.7,47.19,gov_data,,,,,,,2024,2300.0
2024-05-24,Telangana,Warangal,Warangal Mandi,Rice,1851.46,2071.92,1976.15,90.68,gov_data,,,,,,,2024,2300.0
2024-05-23,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4762.58,4924.3,4857.63,56.39,gov_data,,,,,,,2024,7121.0
2024-05-23,Telangana,Khammam,Khammam Mandi,Cotton,4953.6,5151.83,5032.53,96.29,gov_data,,,,,,,2024,7121.0
2024-05-23,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4903.29,5078.91,5005.62,86.08,gov_data,,,,,,,2024,7121.0
2024-05-23,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4966.74,5160.82,5064.61,96.6,gov_data,,,,,,,2024,7121.0
2024-05-23,Telangana,Warangal,Warangal Mandi,Cotton,4935.03,5163.8,5046.25,18.52,gov_data,,,,,,,2024,7121.0
2024-05-23,Telangana,Karimnagar,Karimnagar Mandi,Maize,4993.56,5153.44,5059.66,96.25,gov_data,,,,,,,2024,2225.0
2024-05-23,Telangana,Khammam,Khammam Mandi,Maize,4701.52,4900.61,4795.8,80.41,gov_data,,,,,,,2024,2225.0
2024-05-23,Telangana,Nalgonda,Nalgonda Mandi,Maize,4958.41,5209.83,5071.17,83.25,gov_data,,,,,,,2024,2225.0
2024-05-23,Telangana,Nizamabad,Nizamabad Mandi,Maize,5103.37,5310.98,5247.94,34.71,gov_data,,,,,,,2024,2225.0
2024-05-23,Telangana,Warangal,Warangal Mandi,Maize,4818.01,5031.67,4936.37,46.66,gov_data,,,,,,,2024,2225.0
2024-05-23,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4845.32,5113.11,4965.26,99.21,gov_data,,,,,,,2024,7550.0
2024-05-23,Telangana,Khammam,Khammam Mandi,Red Gram,4821.89,4957.7,4895.25,79.29,gov_data,,,,,,,2024,7550.0
2024-05-23,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4922.97,5085.36,4992.25,10.69,gov_data,,,,,,,2024,7550.0
2024-05-23,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4695.14,4886.49,4758.9,28.85,gov_data,,,,,,,2024,7550.0
2024-05-23,Telangana,Warangal,Warangal Mandi,Red Gram,4983.63,5169.89,5097.33,33.13,gov_data,,,,,,,2024,7550.0
2024-05-23,Telangana,Karimnagar,Karimnagar Mandi,Rice,1850.06,2058.15,1975.78,67.92,gov_data,,,,,,,2024,2300.0
2024-05-23,Telangana,Khammam,Khammam Mandi,Rice,2057.57,2314.45,2195.5,26.79,gov_data,,,,,,,2024,2300.0
2024-05-23,Telangana,Nalgonda,Nalgonda Mandi,Rice,1909.5,2117.47,2028.01,14.93,gov_data,,,,,,,2024,2300.0
2024-05-23,Telangana,Nizamabad,Nizamabad Mandi,Rice,1956.93,2131.84,2069.82,44.02,gov_data,,,,,,,2024,2300.0
2024-05-23,Telangana,Warangal,Warangal Mandi,Rice,1988.87,2175.55,2054.68,62.12,gov_data,,,,,,,2024,2300.0
2024-05-22,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4986.16,5156.92,5093.67,38.29,gov_data,,,,,,,2024,7121.0
2024-05-22,Telangana,Khammam,Khammam Mandi,Cotton,4718.66,4957.36,4863.63,80.73,gov_data,,,,,,,2024,7121.0
2024-05-22,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4977.68,5231.15,5123.25,37.6,gov_data,,,,,,,2024,7121.0
2024-05-22,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5108.44,5276.96,5162.96,72.62,gov_data,,,,,,,2024,7121.0
2024-05-22,Telangana,Warangal,Warangal Mandi,Cotton,4903.81,5115.24,4965.73,93.81,gov_data,,,,,,,2024,7121.0
2024-05-22,Telangana,Karimnagar,Karimnagar Mandi,Maize,4888.58,5166.37,5033.0,80.07,gov_data,,,,,,,2024,2225.0
2024-05-22,Telangana,Khammam,Khammam Mandi,Maize,4846.4,5000.33,4944.55,49.87,gov_data,,,,,,,2024,2225.0
2024-05-22,Telangana,Nalgonda,Nalgonda Mandi,Maize,4823.72,4968.42,4917.45,36.7,gov_data,,,,,,,2024,2225.0
2024-05-22,Telangana,Nizamabad,Nizamabad Mandi,Maize,4741.41,5026.42,4883.82,32.05,gov_data,,,,,,,2024,2225.0
2024-05-22,Telangana,Warangal,Warangal Mandi,Maize,4748.11,4940.95,4872.36,59.53,gov_data,,,,,,,2024,2225.0
2024-05-22,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4694.92,4888.12,4824.39,83.34,gov_data,,,,,,,2024,7550.0
2024-05-22,Telangana,Khammam,Khammam Mandi,Red Gram,5024.89,5210.49,5085.84,63.81,gov_data,,,,,,,2024,7550.0
2024-05-22,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4733.48,4973.78,4841.68,96.89,gov_data,,,,,,,2024,7550.0
2024-05-22,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4851.81,5049.76,4937.98,59.84,gov_data,,,,,,,2024,7550.0
2024-05-22,Telangana,Warangal,Warangal Mandi,Red Gram,4839.14,5079.98,4974.49,42.88,gov_data,,,,,,,2024,7550.0
2024-05-22,Telangana,Karimnagar,Karimnagar Mandi,Rice,1881.33,2088.59,2005.5,17.92,gov_data,,,,,,,2024,2300.0
2024-05-22,Telangana,Khammam,Khammam Mandi,Rice,1992.62,2196.05,2073.26,52.92,gov_data,,,,,,,2024,2300.0
2024-05-22,Telangana,Nalgonda,Nalgonda Mandi,Rice,1917.27,2147.77,2014.85,72.27,gov_data,,,,,,,2024,2300.0
2024-05-22,Telangana,Nizamabad,Nizamabad Mandi,Rice,2022.45,2182.31,2125.11,65.61,gov_data,,,,,,,2024,2300.0
2024-05-22,Telangana,Warangal,Warangal Mandi,Rice,1707.97,1942.57,1849.79,63.08,gov_data,,,,,,,2024,2300.0
2024-05-21,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4976.0,5167.07,5093.68,66.53,gov_data,,,,,,,2024,7121.0
2024-05-21,Telangana,Khammam,Khammam Mandi,Cotton,4811.57,5064.13,4917.79,47.27,gov_data,,,,,,,2024,7121.0
2024-05-21,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4925.93,5156.92,5040.4,40.92,gov_data,,,,,,,2024,7121.0
2024-05-21,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4955.72,5150.05,5069.62,90.56,gov_data,,,,,,,2024,7121.0
2024-05-21,Telangana,Warangal,Warangal Mandi,Cotton,4959.33,5131.94,5077.89,79.3,gov_data,,,,,,,2024,7121.0
2024-05-21,Telangana,Karimnagar,Karimnagar Mandi,Maize,4908.11,5100.83,5027.03,45.55,gov_data,,,,,,,2024,2225.0
2024-05-21,Telangana,Khammam,Khammam Mandi,Maize,4920.72,5213.66,5066.37,95.04,gov_data,,,,,,,2024,2225.0
2024-05-21,Telangana,Nalgonda,Nalgonda Mandi,Maize,4887.84,5157.63,5036.63,44.28,gov_data,,,,,,,2024,2225.0
2024-05-21,Telangana,Nizamabad,Nizamabad Mandi,Maize,5103.42,5285.76,5204.56,16.74,gov_data,,,,,,,2024,2225.0
2024-05-21,Telangana,Warangal,Warangal Mandi,Maize,4920.6,5208.56,5068.41,77.43,gov_data,,,,,,,2024,2225.0
2024-05-21,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4862.48,5080.3,4982.68,33.2,gov_data,,,,,,,2024,7550.0
2024-05-21,Telangana,Khammam,Khammam Mandi,Red Gram,4878.26,5068.27,4939.41,41.77,gov_data,,,,,,,2024,7550.0
2024-05-21,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4799.91,5030.0,4939.57,39.62,gov_data,,,,,,,2024,7550.0
2024-05-21,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4622.01,4817.82,4766.03,35.98,gov_data,,,,,,,2024,7550.0
2024-05-21,Telangana,Warangal,Warangal Mandi,Red Gram,4896.09,5120.91,4972.16,24.36,gov_data,,,,,,,2024,7550.0
2024-05-21,Telangana,Karimnagar,Karimnagar Mandi,Rice,1883.11,2161.15,2020.75,74.29,gov_data,,,,,,,2024,2300.0
2024-05-21,Telangana,Khammam,Khammam Mandi,Rice,1967.24,2218.19,2094.68,69.07,gov_data,,,,,,,2024,2300.0
2024-05-21,Telangana,Nalgonda,Nalgonda Mandi,Rice,1887.11,2014.94,1960.5,51.46,gov_data,,,,,,,2024,2300.0
2024-05-21,Telangana,Nizamabad,Nizamabad Mandi,Rice,1783.08,1931.44,1863.16,30.51,gov_data,,,,,,,2024,2300.0
2024-05-21,Telangana,Warangal,Warangal Mandi,Rice,1697.97,1865.01,1775.86,69.49,gov_data,,,,,,,2024,2300.0
2024-05-20,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4893.12,5031.35,4965.53,79.87,gov_data,,,,,,,2024,7121.0
2024-05-20,Telangana,Khammam,Khammam Mandi,Cotton,4946.46,5175.79,5084.08,15.13,gov_data,,,,,,,2024,7121.0
2024-05-20,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4951.72,5167.29,5072.04,56.13,gov_data,,,,,,,2024,7121.0
2024-05-20,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4925.01,5132.32,5020.76,86.93,gov_data,,,,,,,2024,7121.0
2024-05-20,Telangana,Warangal,Warangal Mandi,Cotton,5016.7,5242.87,5112.21,19.61,gov_data,,,,,,,2024,7121.0
2024-05-20,Telangana,Karimnagar,Karimnagar Mandi,Maize,5018.39,5229.08,5162.35,94.5,gov_data,,,,,,,2024,2225.0
2024-05-20,Telangana,Khammam,Khammam Mandi,Maize,4903.26,5132.18,5019.76,76.44,gov_data,,,,,,,2024,2225.0
2024-05-20,Telangana,Nalgonda,Nalgonda Mandi,Maize,4865.02,5071.96,4979.61,31.82,gov_data,,,,,,,2024,2225.0
2024-05-20,Telangana,Nizamabad,Nizamabad Mandi,Maize,4971.04,5223.5,5103.35,46.67,gov_data,,,,,,,2024,2225.0
2024-05-20,Telangana,Warangal,Warangal Mandi,Maize,4925.52,5110.82,5039.4,34.11,gov_data,,,,,,,2024,2225.0
2024-05-20,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4967.99,5177.15,5096.84,97.95,gov_data,,,,,,,2024,7550.0
2024-05-20,Telangana,Khammam,Khammam Mandi,Red Gram,4956.45,5097.52,5035.23,18.97,gov_data,,,,,,,2024,7550.0
2024-05-20,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4924.06,5177.44,5050.34,41.01,gov_data,,,,,,,2024,7550.0
2024-05-20,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4927.11,5042.4,4979.58,63.48,gov_data,,,,,,,2024,7550.0
